resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20155001201S02006,산악,인명구조,20151002,171300,2015,가을,4,10,2,17,13,금요일,20151002,171300,2015,10,2,17,13,20151002,173800,2015,10,2,17,38,20151002,182000,2015,10,2,18,20,20151002,190000,2015,10,2,19,0,제주특별자치도,제주시,노형동,도시,동,153162.51,41127.63,16,산,산기타,산악기타,21.2,,3.8,290,50,,제주소방서,제주구조대,
20155003201S00764,산악,인명구조,20151004,173300,2015,가을,4,10,4,17,33,일요일,20151004,173800,2015,10,4,17,38,20151004,184000,2015,10,4,18,40,20151004,192000,2015,10,4,19,20,20151004,202500,2015,10,4,20,25,제주특별자치도,제주시,애월읍,농촌,읍,143006.6,37378.4,20,산,정상,산악기타,22.6,,3,90,61,,서부소방서,서부구조대,
20155002301S00021,산악,안전조치,20151005,185300,2015,가을,4,10,5,18,53,월요일,20151005,185700,2015,10,5,18,57,20151005,191000,2015,10,5,19,10,20151005,191200,2015,10,5,19,12,20151005,193700,2015,10,5,19,37,제주특별자치도,서귀포시,표선면,농촌,면,178551.46,39999.93,6,기타,기타,일반조난,21.2,,0.4,0,68,,동부소방서,표선센터,성읍지역대
20155001201S02065,산악,인명구조,20151008,132200,2015,가을,4,10,8,13,22,목요일,20151008,132300,2015,10,8,13,23,20151008,141000,2015,10,8,14,10,20151008,142500,2015,10,8,14,25,20151008,145100,2015,10,8,14,51,제주특별자치도,제주시,해안동,도시,동,152907.3037,38833.8901,21,산,산기타,개인(급.만성)질환,21.7,,3.2,20,75,,제주소방서,제주구조대,
20155004201S00581,산악,인명구조,20151010,110300,2015,가을,4,10,10,11,3,토요일,20151010,110500,2015,10,10,11,5,20151010,112700,2015,10,10,11,27,20151010,114000,2015,10,10,11,40,20151010,124400,2015,10,10,12,44,제주특별자치도,서귀포시,표선면,농촌,면,174321.18,39323.63,31,산,산기타,개인(급.만성)질환,20.8,,1.9,200,53,,동부소방서,동부구조대,
20155002201S00829,산악,인명구조,20151010,171100,2015,가을,4,10,10,17,11,토요일,20151010,171200,2015,10,10,17,12,20151010,173600,2015,10,10,17,36,20151010,173600,2015,10,10,17,36,20151010,175000,2015,10,10,17,50,제주특별자치도,서귀포시,동홍동,도시,동,158439.58,29081.37,10,산,산기타,일반조난,20.6,,2.7,250,58,,서귀포소방서,서귀포구조대,
20155003201S00824,산악,인명구조,20151021,111200,2015,가을,4,10,21,11,12,수요일,20151021,111300,2015,10,21,11,13,20151021,113300,2015,10,21,11,33,20151021,125500,2015,10,21,12,55,20151021,134500,2015,10,21,13,45,제주특별자치도,제주시,애월읍,농촌,읍,145261.44,38545.48,20,산,산기타,산악기타,21.3,,4.8,70,81,,서부소방서,서부구조대,
20155003201S00837,산악,기타,20151024,112600,2015,가을,4,10,24,11,26,토요일,20151024,112900,2015,10,24,11,29,20151024,115000,2015,10,24,11,50,20151024,115000,2015,10,24,11,50,20151024,120500,2015,10,24,12,5,제주특별자치도,제주시,애월읍,농촌,읍,150111.75,36504.93,20,산,산기타,산악기타,21.7,,2,340,67,,서부소방서,서부구조대,
20155001201S02228,산악,인명구조,20151028,103200,2015,가을,4,10,28,10,32,수요일,20151028,103200,2015,10,28,10,32,20151028,105100,2015,10,28,10,51,20151028,110500,2015,10,28,11,5,20151028,113400,2015,10,28,11,34,제주특별자치도,제주시,해안동,도시,동,153005.35,38916.55,19,산,산기타,개인(급.만성)질환,17.6,,3.8,360,49,,제주소방서,제주구조대,
20155002107S00072,산악,인명구조,20151104,131800,2015,가을,4,11,4,13,18,수요일,20151104,133800,2015,11,4,13,38,20151104,135000,2015,11,4,13,50,20151104,143000,2015,11,4,14,30,20151104,144500,2015,11,4,14,45,제주특별자치도,서귀포시,표선면,농촌,면,177586.09,38009.47,10,산,산기타,산악기타,20.6,,1.6,110,52,,동부소방서,표선센터,
20155003201S00874,산악,인명구조,20151106,124900,2015,가을,4,11,6,12,49,금요일,20151106,124900,2015,11,6,12,49,20151106,131200,2015,11,6,13,12,20151106,140800,2015,11,6,14,8,20151106,143000,2015,11,6,14,30,제주특별자치도,제주시,한림읍,농촌,읍,134285.21,31632.65,15,산,정상,개인(급.만성)질환,22.7,,3.2,110,65,,서부소방서,서부구조대,
20155003103S00069,산악,안전조치,20151106,185000,2015,가을,4,11,6,18,50,금요일,20151106,185200,2015,11,6,18,52,20151106,192000,2015,11,6,19,20,20151106,201100,2015,11,6,20,11,20151106,205800,2015,11,6,20,58,제주특별자치도,서귀포시,안덕면,농촌,면,135164.32,30624.12,8.3,산,산기타,일반조난,20,0,2.8,70,85,,서부소방서,한경센터,
20155002201S00969,산악,인명구조,20151127,161900,2015,가을,4,11,27,16,19,금요일,20151127,162000,2015,11,27,16,20,20151127,180000,2015,11,27,18,0,20151127,190000,2015,11,27,19,0,20151127,193200,2015,11,27,19,32,제주특별자치도,서귀포시,상효동,도시,동,159567.16,31418.27,13,산,산기타,일반조난,8.1,,2.8,340,57,,서귀포소방서,서귀포구조대,
20155004201S00664,산악,인명구조,20151127,175300,2015,가을,4,11,27,17,53,금요일,20151127,175400,2015,11,27,17,54,20151127,183600,2015,11,27,18,36,20151127,183600,2015,11,27,18,36,20151127,191900,2015,11,27,19,19,제주특별자치도,서귀포시,표선면,농촌,면,175936.47,38379.5,22,산,산기타,산악기타,7.7,,1.4,270,59,,동부소방서,동부구조대,
20155004201S00667,산악,인명구조,20151128,135900,2015,가을,4,11,28,13,59,토요일,20151128,140200,2015,11,28,14,2,20151128,143700,2015,11,28,14,37,20151128,144500,2015,11,28,14,45,20151128,145900,2015,11,28,14,59,제주특별자치도,제주시,구좌읍,농촌,읍,184550.01,46388.88,20,산,산기타,산악기타,12.4,,3.1,290,53,,동부소방서,동부구조대,
20155004201S00668,산악,인명구조,20151128,164000,2015,가을,4,11,28,16,40,토요일,20151128,164100,2015,11,28,16,41,20151128,170200,2015,11,28,17,2,20151128,170900,2015,11,28,17,9,20151128,171800,2015,11,28,17,18,제주특별자치도,서귀포시,성산읍,농촌,읍,194556.68,46128.44,5,산,산기타,산악기타,11.6,,1.7,340,58,,동부소방서,동부구조대,
20155002104S00100,산악,인명검색,20151201,180700,2015,겨울,4,12,1,18,7,화요일,20151201,180700,2015,12,1,18,7,20151201,185000,2015,12,1,18,50,20151201,185000,2015,12,1,18,50,20151201,191100,2015,12,1,19,11,제주특별자치도,서귀포시,호근동,도시,동,156161.39,27735.46,11,산,산기타,산악기타,12.8,,2.1,20,67,,서귀포소방서,대신센터,
20155001201S02489,산악,인명구조,20151206,95900,2015,겨울,4,12,6,9,59,일요일,20151206,100200,2015,12,6,10,2,20151206,114600,2015,12,6,11,46,20151206,125800,2015,12,6,12,58,20151206,133600,2015,12,6,13,36,제주특별자치도,서귀포시,남원읍,농촌,읍,164577.39,38013.49,20,산,능선,개인(급.만성)질환,8.6,2.7,0.9,340,88,,제주소방서,제주구조대,
20155001201S02591,산악,인명구조,20151222,183000,2015,겨울,4,12,22,18,30,화요일,20151222,185000,2015,12,22,18,50,20151222,190000,2015,12,22,19,0,20151222,203000,2015,12,22,20,30,20151222,204700,2015,12,22,20,47,제주특별자치도,제주시,봉개동,도시,동,163249.51,40546.92,11,산,산기타,산악기타,14.2,,1.3,250,72,,제주소방서,제주구조대,
20155003201S00967,산악,인명구조,20151228,184800,2015,겨울,4,12,28,18,48,월요일,20151228,184900,2015,12,28,18,49,20151228,191000,2015,12,28,19,10,20151228,202000,2015,12,28,20,20,20151228,204200,2015,12,28,20,42,제주특별자치도,제주시,한경면,농촌,면,132991.91,29988.53,15,산,산기타,일반조난,5.2,,13.9,340,62,,서부소방서,서부구조대,
20155002201S01039,산악,인명구조,20151230,125600,2015,겨울,4,12,30,12,56,수요일,20151230,125700,2015,12,30,12,57,20151230,140000,2015,12,30,14,0,20151230,150000,2015,12,30,15,0,20151230,155000,2015,12,30,15,50,제주특별자치도,서귀포시,하원동,도시,동,151643.37,33091,28,산,산기타,산악기타,10.2,,1.8,180,45,,서귀포소방서,서귀포구조대,
20165001201S00006,산악,인명구조,20160101,91300,2016,겨울,1,1,1,9,13,금요일,20160101,91500,2016,1,1,9,15,20160101,93900,2016,1,1,9,39,20160101,103000,2016,1,1,10,30,20160101,133400,2016,1,1,13,34,제주특별자치도,제주시,봉개동,도시,동,161890.94,38814.24,19,산,산기타,실족추락,7.1,,2.1,200,65,,제주소방서,제주구조대,
20165001201S00007,산악,인명구조,20160101,102800,2016,겨울,1,1,1,10,28,금요일,20160101,103000,2016,1,1,10,30,20160101,110900,2016,1,1,11,9,20160101,130000,2016,1,1,13,0,20160101,133400,2016,1,1,13,34,제주특별자치도,서귀포시,남원읍,농촌,읍,164631.72,37959.57,21,산,산기타,실족추락,8.8,,1.5,250,63,,제주소방서,제주구조대,
20165001201S00008,산악,인명구조,20160101,105500,2016,겨울,1,1,1,10,55,금요일,20160101,105500,2016,1,1,10,55,20160101,110000,2016,1,1,11,0,20160101,133000,2016,1,1,13,30,20160101,133400,2016,1,1,13,34,제주특별자치도,제주시,조천읍,농촌,읍,162207.9,37941.73,0.5,산,산기타,실족추락,8.4,,1.8,200,62,,제주소방서,제주구조대,
20165001201S00014,산악,인명구조,20160102,132300,2016,겨울,1,1,2,13,23,토요일,20160102,132300,2016,1,2,13,23,20160102,140500,2016,1,2,14,5,20160102,142500,2016,1,2,14,25,20160102,144000,2016,1,2,14,40,제주특별자치도,제주시,봉개동,도시,동,165954.69,43561.36,26,산,능선,산악기타,16.3,,3.8,250,48,,제주소방서,제주구조대,
20165002108S00003,산악,인명구조,20160104,151800,2016,겨울,1,1,4,15,18,월요일,20160104,152200,2016,1,4,15,22,20160104,155900,2016,1,4,15,59,20160104,164000,2016,1,4,16,40,20160104,165300,2016,1,4,16,53,제주특별자치도,서귀포시,남원읍,농촌,읍,171541.44,35460.06,11,산,산기타,산악기타,15.3,,1.3,180,53,,동부소방서,남원센터,
20165002106S00001,산악,인명구조,20160209,124400,2016,겨울,1,2,9,12,44,화요일,20160209,124500,2016,2,9,12,45,20160209,125200,2016,2,9,12,52,20160209,132500,2016,2,9,13,25,20160209,133500,2016,2,9,13,35,제주특별자치도,서귀포시,성산읍,농촌,읍,194148.25,46483.32,4,산,산기타,산악기타,11.2,,3.2,290,31,,동부소방서,성산센터,
20165003201S00082,산악,인명구조,20160214,124400,2016,겨울,1,2,14,12,44,일요일,20160214,124400,2016,2,14,12,44,20160214,130300,2016,2,14,13,3,20160214,133600,2016,2,14,13,36,20160214,140000,2016,2,14,14,0,제주특별자치도,제주시,애월읍,농촌,읍,140146.55,36184.46,15,산,산기타,산악기타,4.6,,7.4,320,65,,서부소방서,서부구조대,
20165004201S00110,산악,인명구조,20160227,101500,2016,겨울,1,2,27,10,15,토요일,20160227,101500,2016,2,27,10,15,20160227,102300,2016,2,27,10,23,20160227,105000,2016,2,27,10,50,20160227,110800,2016,2,27,11,8,제주특별자치도,서귀포시,성산읍,농촌,읍,194515.76,46154.2,3,기타,기타,산악기타,12.9,,1.1,110,65,,동부소방서,동부구조대,
20165004201S00127,산악,인명구조,20160304,70800,2016,봄,1,3,4,7,8,금요일,20160304,70900,2016,3,4,7,9,20160304,71800,2016,3,4,7,18,20160304,75900,2016,3,4,7,59,20160304,81500,2016,3,4,8,15,제주특별자치도,서귀포시,성산읍,농촌,읍,194345.89,46238.42,5,산,정상,개인(급.만성)질환,14.9,,3,230,87,,동부소방서,동부구조대,
20165001105S00019,산악,인명구조,20160308,131800,2016,봄,1,3,8,13,18,화요일,20160308,132000,2016,3,8,13,20,20160308,133500,2016,3,8,13,35,20160308,140000,2016,3,8,14,0,20160308,141500,2016,3,8,14,15,제주특별자치도,제주시,화북일동,도시,동,158437.59,53161.88,5,산,산기타,산악기타,12,,3.3,50,52,,제주소방서,항만센터,
20165001201S00551,산악,인명구조,20160319,164500,2016,봄,1,3,19,16,45,토요일,20160319,164900,2016,3,19,16,49,20160319,172500,2016,3,19,17,25,20160319,180000,2016,3,19,18,0,20160319,185000,2016,3,19,18,50,제주특별자치도,서귀포시,남원읍,농촌,읍,165994.1,38315.92,26,산,산기타,일반조난,18.8,,1.9,180,51,,제주소방서,제주구조대,
20165001110S00047,산악,안전조치,20160321,111500,2016,봄,1,3,21,11,15,월요일,20160321,111600,2016,3,21,11,16,20160321,115700,2016,3,21,11,57,20160321,120500,2016,3,21,12,5,20160321,125600,2016,3,21,12,56,제주특별자치도,제주시,조천읍,농촌,읍,167694.73,44271.63,10,산,산기타,산악기타,14,,4.6,50,55,,동부소방서,조천센터,
20165001201S00570,산악,인명구조,20160321,111800,2016,봄,1,3,21,11,18,월요일,20160321,112200,2016,3,21,11,22,20160321,114000,2016,3,21,11,40,20160321,135300,2016,3,21,13,53,20160321,145500,2016,3,21,14,55,제주특별자치도,제주시,봉개동,도시,동,165667.22,44097.13,10,산,산기타,일반조난,14,,4.6,50,55,,제주소방서,제주구조대,
20165001106S00029,산악,인명구조,20160321,111800,2016,봄,1,3,21,11,18,월요일,20160321,112200,2016,3,21,11,22,20160321,114300,2016,3,21,11,43,20160321,140000,2016,3,21,14,0,20160321,144500,2016,3,21,14,45,제주특별자치도,제주시,봉개동,도시,동,165667.22,44097.13,10,산,능선,일반조난,14,,4.6,50,55,,제주소방서,화북센터,
20165001201S00604,산악,기타,20160326,134800,2016,봄,1,3,26,13,48,토요일,20160326,135000,2016,3,26,13,50,20160326,151400,2016,3,26,15,14,20160326,153500,2016,3,26,15,35,20160326,161400,2016,3,26,16,14,제주특별자치도,서귀포시,남원읍,농촌,읍,164596.35,38022.64,15,산,산기타,개인(급.만성)질환,12,,2.1,180,36,,제주소방서,제주구조대,
20165004201S00182,산악,인명구조,20160329,101800,2016,봄,1,3,29,10,18,화요일,20160329,101900,2016,3,29,10,19,20160329,103800,2016,3,29,10,38,20160329,110000,2016,3,29,11,0,20160329,112000,2016,3,29,11,20,제주특별자치도,서귀포시,성산읍,농촌,읍,194144.28,46482,5,산,정상,개인(급.만성)질환,14.7,,9.3,200,52,,동부소방서,동부구조대,
20165001201S00654,산악,인명구조,20160402,133000,2016,봄,2,4,2,13,30,토요일,20160402,133100,2016,4,2,13,31,20160402,140500,2016,4,2,14,5,20160402,152500,2016,4,2,15,25,20160402,154300,2016,4,2,15,43,제주특별자치도,서귀포시,남원읍,농촌,읍,164591.42,37959.36,20,산,정상,산악기타,17.5,,2.3,160,78,,제주소방서,제주구조대,
20165004201S00206,산악,인명검색,20160409,111500,2016,봄,2,4,9,11,15,토요일,20160409,111800,2016,4,9,11,18,20160409,112100,2016,4,9,11,21,20160409,135000,2016,4,9,13,50,20160409,141600,2016,4,9,14,16,제주특별자치도,제주시,구좌읍,농촌,읍,183435.95,48117.5,30,산,산기타,산악기타,16.4,,1.9,360,75,,동부소방서,동부구조대,
20165003101S00027,산악,인명구조,20160412,95000,2016,봄,2,4,12,9,50,화요일,20160412,95100,2016,4,12,9,51,20160412,100900,2016,4,12,10,9,20160412,103100,2016,4,12,10,31,20160412,110500,2016,4,12,11,5,제주특별자치도,제주시,한림읍,농촌,읍,135544.06,34966.09,10,산,산기타,일반조난,14.8,,6.5,110,64,,서부소방서,한림센터,
20165003201S00229,산악,인명구조,20160412,95000,2016,봄,2,4,12,9,50,화요일,20160412,95100,2016,4,12,9,51,20160412,100900,2016,4,12,10,9,20160412,103100,2016,4,12,10,31,20160412,103500,2016,4,12,10,35,제주특별자치도,제주시,한림읍,농촌,읍,135544.06,34966.09,10,산,산기타,일반조난,14.8,,6.5,110,64,,서부소방서,서부구조대,
20165004201S00222,산악,인명검색,20160412,104200,2016,봄,2,4,12,10,42,화요일,20160412,104600,2016,4,12,10,46,20160412,105900,2016,4,12,10,59,20160412,114000,2016,4,12,11,40,20160412,115700,2016,4,12,11,57,제주특별자치도,제주시,구좌읍,농촌,읍,186613.14,47764.08,12,산,산기타,산악기타,16.6,,6.3,90,61,,동부소방서,동부구조대,
20165004201S00223,산악,인명구조,20160412,174700,2016,봄,2,4,12,17,47,화요일,20160412,175400,2016,4,12,17,54,20160412,182500,2016,4,12,18,25,20160412,183300,2016,4,12,18,33,20160412,191300,2016,4,12,19,13,제주특별자치도,제주시,구좌읍,농촌,읍,177220.09,56110.4,24,산,산기타,산악기타,18.1,0,4.1,110,75,,동부소방서,동부구조대,
20165001302S00015,산악,안전조치,20160412,174700,2016,봄,2,4,12,17,47,화요일,20160412,175400,2016,4,12,17,54,20160412,180000,2016,4,12,18,0,20160412,183500,2016,4,12,18,35,20160412,184500,2016,4,12,18,45,제주특별자치도,제주시,구좌읍,농촌,읍,177220.09,56110.4,3,산,산기타,일반조난,18.1,0,4.1,110,75,,동부소방서,구좌센터,김녕지역대
20165004201S00225,산악,인명검색,20160413,155700,2016,봄,2,4,13,15,57,수요일,20160413,160300,2016,4,13,16,3,20160413,161900,2016,4,13,16,19,20160413,165000,2016,4,13,16,50,20160413,172000,2016,4,13,17,20,제주특별자치도,제주시,구좌읍,농촌,읍,177652.36,53544.64,20,산,산기타,산악기타,14.8,,3.3,290,92,,동부소방서,동부구조대,
20165002108S00037,산악,인명구조,20160413,191600,2016,봄,2,4,13,19,16,수요일,20160413,191700,2016,4,13,19,17,20160413,193000,2016,4,13,19,30,20160413,194500,2016,4,13,19,45,20160413,201000,2016,4,13,20,10,제주특별자치도,서귀포시,남원읍,농촌,읍,171435.71,36204.22,11,산,산기타,일반조난,15.9,,0.8,70,96,,동부소방서,남원센터,
20165001201S00742,산악,인명구조,20160415,84000,2016,봄,2,4,15,8,40,금요일,20160415,84100,2016,4,15,8,41,20160415,85400,2016,4,15,8,54,20160415,90500,2016,4,15,9,5,20160415,91500,2016,4,15,9,15,제주특별자치도,제주시,아라일동,도시,동,158592.96,44294.5,6,산,산기타,실족추락,16.5,,3.9,90,52,,제주소방서,제주구조대,
20165001302S00017,산악,안전조치,20160416,132200,2016,봄,2,4,16,13,22,토요일,20160416,132200,2016,4,16,13,22,20160416,133800,2016,4,16,13,38,20160416,143000,2016,4,16,14,30,20160416,144500,2016,4,16,14,45,제주특별자치도,제주시,구좌읍,농촌,읍,175409.37,51451.68,6,산,산기타,일반조난,23.6,,6.3,160,48,,동부소방서,구좌센터,김녕지역대
20165004201S00237,산악,인명구조,20160416,132200,2016,봄,2,4,16,13,22,토요일,20160416,132200,2016,4,16,13,22,20160416,135800,2016,4,16,13,58,20160416,142700,2016,4,16,14,27,20160416,152700,2016,4,16,15,27,제주특별자치도,제주시,구좌읍,농촌,읍,175409.37,51451.68,30,산,산기타,일반조난,23.6,,6.3,160,48,,동부소방서,동부구조대,
20165001302S00018,산악,인명검색,20160418,121100,2016,봄,2,4,18,12,11,월요일,20160418,121200,2016,4,18,12,12,20160418,122000,2016,4,18,12,20,20160418,122700,2016,4,18,12,27,20160418,123500,2016,4,18,12,35,제주특별자치도,제주시,구좌읍,농촌,읍,176936.94,49722.08,10,산,산기타,일반조난,15.7,,3.4,290,57,,동부소방서,구좌센터,김녕지역대
20165001112S00158,산악,인명검색,20160421,113000,2016,봄,2,4,21,11,30,목요일,20160421,113100,2016,4,21,11,31,20160421,115100,2016,4,21,11,51,20160421,121100,2016,4,21,12,11,20160421,123300,2016,4,21,12,33,제주특별자치도,제주시,해안동,도시,동,149371.98,41319.39,8,논밭ㆍ축사,밭,산악기타,16.6,0,5.4,270,94,,제주소방서,노형센터,
20165001302S00020,산악,안전조치,20160421,170700,2016,봄,2,4,21,17,7,목요일,20160421,170700,2016,4,21,17,7,20160421,171900,2016,4,21,17,19,20160421,173500,2016,4,21,17,35,20160421,175000,2016,4,21,17,50,제주특별자치도,제주시,구좌읍,농촌,읍,175735.2472,53374.761,7,산,산기타,일반조난,13.9,,5,250,90,,동부소방서,구좌센터,김녕지역대
