resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20175001102S00085,수난,인명구조,20170514,231900,2017,봄,2,5,14,23,19,일요일,20170514,231900,2017,5,14,23,19,20170514,232200,2017,5,14,23,22,20170514,234000,2017,5,14,23,40,20170514,235500,2017,5,14,23,55,제주특별자치도,제주시,삼도이동,도시,동,155339.76,52928.71,1,"하천,바다",바다,기타 수난,16.3,,2.7,320,52,,제주소방서,삼도센터,
20175001201S00850,수난,인명구조,20170514,231900,2017,봄,2,5,14,23,19,일요일,20170514,231900,2017,5,14,23,19,20170514,232600,2017,5,14,23,26,20170514,233100,2017,5,14,23,31,20170515,2000,2017,5,15,0,20,제주특별자치도,제주시,삼도이동,도시,동,155339.76,52928.71,4,"하천,바다",바다,물놀이 익수,16.3,,2.7,320,52,,제주소방서,제주구조대,
20175001101S00106,수난,안전조치,20170515,214100,2017,봄,2,5,15,21,41,월요일,20170515,214100,2017,5,15,21,41,20170515,220700,2017,5,15,22,7,20170515,220900,2017,5,15,22,9,20170515,221100,2017,5,15,22,11,제주특별자치도,제주시,이도일동,도시,동,156078.24,50902.98,3,숙박시설,다수 밀집형 모텔,시설물 침수,16.8,,3,270,53,,제주소방서,이도센터,
20175001201S00928,수난,인명구조,20170527,63500,2017,봄,2,5,27,6,35,토요일,20170527,63500,2017,5,27,6,35,20170527,64500,2017,5,27,6,45,20170527,65200,2017,5,27,6,52,20170527,71000,2017,5,27,7,10,제주특별자치도,제주시,외도이동,도시,동,146680.81,50252.86,11,"하천,바다","기타 하천,바다",기타 수난,13.9,,1.6,200,51,,제주소방서,제주구조대,
20175001112S00247,수난,인명구조,20170527,63500,2017,봄,2,5,27,6,35,토요일,20170527,63500,2017,5,27,6,35,20170527,64500,2017,5,27,6,45,20170527,65200,2017,5,27,6,52,20170527,71000,2017,5,27,7,10,제주특별자치도,제주시,외도이동,도시,동,146680.81,50252.86,3,"하천,바다","기타 하천,바다",수상표류,13.9,,1.6,200,51,,제주소방서,노형센터,
20175003201S00372,수난,인명구조,20170528,43400,2017,봄,2,5,28,4,34,일요일,20170528,43400,2017,5,28,4,34,20170528,43900,2017,5,28,4,39,20170528,44300,2017,5,28,4,43,20170528,50000,2017,5,28,5,0,제주특별자치도,제주시,한림읍,농촌,읍,130696.41,41301.42,2,"하천,바다",바다,기타 수난,17.2,,0.2,0,51,,서부소방서,서부구조대,
20175002108S00073,수난,인명구조,20170530,85900,2017,봄,2,5,30,8,59,화요일,20170530,85900,2017,5,30,8,59,20170530,90400,2017,5,30,9,4,20170530,95500,2017,5,30,9,55,20170530,104000,2017,5,30,10,40,제주특별자치도,서귀포시,남원읍,농촌,읍,173647.93,25905.98,0.5,"하천,바다",바다,기타 수난,21.8,,0.7,180,59,,동부소방서,남원센터,
20175001302S00059,수난,안전조치,20170603,164700,2017,여름,2,6,3,16,47,토요일,20170603,164700,2017,6,3,16,47,20170603,165000,2017,6,3,16,50,20170603,170000,2017,6,3,17,0,20170603,170500,2017,6,3,17,5,제주특별자치도,제주시,구좌읍,농촌,읍,177267.55,57137.88,1,"하천,바다",바다,물놀이 익수,21.6,,3.5,290,63,,동부소방서,구좌센터,김녕지역대
20175001102S00103,수난,안전조치,20170604,65100,2017,여름,2,6,4,6,51,일요일,20170604,65300,2017,6,4,6,53,20170604,70900,2017,6,4,7,9,20170604,71500,2017,6,4,7,15,20170604,72400,2017,6,4,7,24,제주특별자치도,제주시,삼도일동,도시,동,155143.31,51696.75,1,노유자시설,노인복지지설,시설물 침수,17.5,,3.3,20,70,,제주소방서,삼도센터,
20175001102S00111,수난,인명구조,20170610,225200,2017,여름,2,6,10,22,52,토요일,20170610,225300,2017,6,10,22,53,20170610,225900,2017,6,10,22,59,20170610,232700,2017,6,10,23,27,20170610,233300,2017,6,10,23,33,제주특별자치도,제주시,용담삼동,도시,동,153187.3881,53125.3321,3,"하천,바다",바다,기타 수난,22.2,0.3,1.2,320,91,,제주소방서,삼도센터,
20175001110S00142,수난,인명구조,20170611,160900,2017,여름,2,6,11,16,9,일요일,20170611,160900,2017,6,11,16,9,20170611,161400,2017,6,11,16,14,20170611,161600,2017,6,11,16,16,20170611,163100,2017,6,11,16,31,제주특별자치도,제주시,조천읍,농촌,읍,168372.45,56243.38,3,"하천,바다",바다,수상표류,23.3,,3.3,340,81,,동부소방서,조천센터,
20175001105S00108,수난,인명구조,20170612,93200,2017,여름,2,6,12,9,32,월요일,20170612,93300,2017,6,12,9,33,20170612,93500,2017,6,12,9,35,20170612,95000,2017,6,12,9,50,20170612,102500,2017,6,12,10,25,제주특별자치도,제주시,건입동,도시,동,156696.84,52996.47,1,"하천,바다",바다,기타 수난,20,,4.2,90,83,,제주소방서,항만센터,
20175001201S01036,수난,기타,20170612,93200,2017,여름,2,6,12,9,32,월요일,20170612,93300,2017,6,12,9,33,20170612,94500,2017,6,12,9,45,20170612,95300,2017,6,12,9,53,20170612,100800,2017,6,12,10,8,제주특별자치도,제주시,건입동,도시,동,156696.84,52996.47,3,"하천,바다",바다,기타 수난,20,,4.2,90,83,,제주소방서,제주구조대,
20175003201S00447,수난,인명구조,20170614,200300,2017,여름,2,6,14,20,3,수요일,20170614,200400,2017,6,14,20,4,20170614,201200,2017,6,14,20,12,20170614,202200,2017,6,14,20,22,20170614,205700,2017,6,14,20,57,제주특별자치도,제주시,애월읍,농촌,읍,138435.77,47348.48,12,"하천,바다",바다,선박조난,20.1,,3.1,270,77,,서부소방서,서부구조대,
20175003102S00169,수난,인명구조,20170614,200300,2017,여름,2,6,14,20,3,수요일,20170614,200400,2017,6,14,20,4,20170614,201200,2017,6,14,20,12,20170614,202200,2017,6,14,20,22,20170614,205000,2017,6,14,20,50,제주특별자치도,제주시,애월읍,농촌,읍,138435.77,47348.48,1.5,"하천,바다",바다,선박조난,20.1,,3.1,270,77,,서부소방서,애월센터,
20175002102S00068,수난,안전조치,20170623,120600,2017,여름,2,6,23,12,6,금요일,20170623,120700,2017,6,23,12,7,20170623,121100,2017,6,23,12,11,20170623,122500,2017,6,23,12,25,20170623,123500,2017,6,23,12,35,제주특별자치도,서귀포시,서홍동,도시,동,158392.85,23287.15,2,"하천,바다","기타 하천,바다",물놀이 익수,24.1,,0.9,140,81,,서귀포소방서,동홍센터,
20175002201S00419,수난,인명구조,20170623,120600,2017,여름,2,6,23,12,6,금요일,20170623,120700,2017,6,23,12,7,20170623,121100,2017,6,23,12,11,20170623,122800,2017,6,23,12,28,20170623,123500,2017,6,23,12,35,제주특별자치도,서귀포시,서홍동,도시,동,158392.85,23287.15,2,"하천,바다",지방(소)하천,물놀이 익수,24.1,,0.9,140,81,,서귀포소방서,서귀포구조대,
20175001105S00121,수난,안전조치,20170626,144200,2017,여름,2,6,26,14,42,월요일,20170626,144200,2017,6,26,14,42,20170626,144600,2017,6,26,14,46,20170626,145500,2017,6,26,14,55,20170626,150500,2017,6,26,15,5,제주특별자치도,제주시,건입동,도시,동,155926.615,52832.7386,2,"하천,바다","기타 하천,바다",기타 수난,25.6,,1.1,290,81,,제주소방서,항만센터,
20175001201S01138,수난,안전조치,20170627,5100,2017,여름,2,6,27,0,51,화요일,20170627,5100,2017,6,27,0,51,20170627,5400,2017,6,27,0,54,20170627,10000,2017,6,27,1,0,20170627,11000,2017,6,27,1,10,제주특별자치도,제주시,삼도이동,도시,동,155533.97,52904.47,4,"하천,바다",바다,기타 수난,23.1,,0.1,0,94,,제주소방서,제주구조대,
20175001102S00130,수난,인명구조,20170627,5100,2017,여름,2,6,27,0,51,화요일,20170627,5100,2017,6,27,0,51,20170627,5400,2017,6,27,0,54,20170627,5700,2017,6,27,0,57,20170627,11100,2017,6,27,1,11,제주특별자치도,제주시,삼도이동,도시,동,155533.97,52904.47,1,"하천,바다",바다,기타 수난,23.1,,0.1,0,94,,제주소방서,삼도센터,
20175001201S01147,수난,안전조치,20170627,162700,2017,여름,2,6,27,16,27,화요일,20170627,162800,2017,6,27,16,28,20170627,163200,2017,6,27,16,32,20170627,165000,2017,6,27,16,50,20170627,170200,2017,6,27,17,2,제주특별자치도,제주시,건입동,도시,동,155862.9,52855.83,5,"하천,바다",바다,기타 수난,24.7,,2.2,50,85,,제주소방서,제주구조대,
20175003102S00184,수난,인명구조,20170627,223500,2017,여름,2,6,27,22,35,화요일,20170627,223600,2017,6,27,22,36,20170627,224400,2017,6,27,22,44,20170627,224600,2017,6,27,22,46,20170627,230800,2017,6,27,23,8,제주특별자치도,제주시,애월읍,농촌,읍,139710.62,47863.28,4,"하천,바다",바다,기타 수난,22.5,,0.1,0,95,,서부소방서,애월센터,
20175003101S00077,수난,인명구조,20170701,143500,2017,여름,3,7,1,14,35,토요일,20170701,143500,2017,7,1,14,35,20170701,143600,2017,7,1,14,36,20170701,144000,2017,7,1,14,40,20170701,145200,2017,7,1,14,52,제주특별자치도,제주특별자치도,제주특별자치도,농촌,동,129158.3,39146.88,0.3,"하천,바다",바다,기타 수난,,,,,,,서부소방서,한림센터,
20175003101S00078,수난,인명구조,20170701,170500,2017,여름,3,7,1,17,5,토요일,20170701,170500,2017,7,1,17,5,20170701,170600,2017,7,1,17,6,20170701,171000,2017,7,1,17,10,20170701,172500,2017,7,1,17,25,제주특별자치도,제주시,한림읍,농촌,읍,129158.3,39146.88,0.3,"하천,바다",바다,기타 수난,27.6,,4.7,50,76,,서부소방서,한림센터,
20175001201S01197,수난,인명구조,20170703,214400,2017,여름,3,7,3,21,44,월요일,20170703,214400,2017,7,3,21,44,20170703,220000,2017,7,3,22,0,20170703,220700,2017,7,3,22,7,20170703,221500,2017,7,3,22,15,제주특별자치도,제주시,건입동,도시,동,156653.21,52987.17,5,"하천,바다",바다,기타 수난,26.1,,1.2,20,87,,제주소방서,제주구조대,
20175002107S00056,수난,안전조치,20170705,151400,2017,여름,3,7,5,15,14,수요일,20170705,151400,2017,7,5,15,14,20170705,151700,2017,7,5,15,17,20170705,162500,2017,7,5,16,25,20170705,164500,2017,7,5,16,45,제주특별자치도,서귀포시,표선면,농촌,면,181671.67,39245.18,2,기타,기타,기타 수난,28,,1.2,200,98,,동부소방서,표선센터,
20175003101S00082,수난,인명구조,20170707,170500,2017,여름,3,7,7,17,5,금요일,20170707,170500,2017,7,7,17,5,20170707,170600,2017,7,7,17,6,20170707,170800,2017,7,7,17,8,20170707,171500,2017,7,7,17,15,제주특별자치도,제주시,한림읍,농촌,읍,130189.2367,37860.1258,0.3,"하천,바다",바다,기타 수난,29.1,,3.1,20,77,,서부소방서,한림센터,
20175001201S01235,수난,안전조치,20170707,185400,2017,여름,3,7,7,18,54,금요일,20170707,185500,2017,7,7,18,55,20170707,185900,2017,7,7,18,59,20170707,191300,2017,7,7,19,13,20170707,194900,2017,7,7,19,49,제주특별자치도,제주시,용담삼동,도시,동,153940.52,52584.9,6,"하천,바다","기타 하천,바다",기타 수난,29,,3.2,50,77,,제주소방서,제주구조대,
20175001102S00144,수난,인명구조,20170707,185400,2017,여름,3,7,7,18,54,금요일,20170707,185700,2017,7,7,18,57,20170707,190200,2017,7,7,19,2,20170707,192000,2017,7,7,19,20,20170707,194000,2017,7,7,19,40,제주특별자치도,제주시,용담삼동,도시,동,153940.52,52584.9,5,"하천,바다",바다,기타 수난,29,,3.2,50,77,,제주소방서,삼도센터,
20175001110S00187,수난,안전조치,20170708,15300,2017,여름,3,7,8,1,53,토요일,20170708,15700,2017,7,8,1,57,20170708,20000,2017,7,8,2,0,20170708,21000,2017,7,8,2,10,20170708,22500,2017,7,8,2,25,제주특별자치도,제주시,조천읍,농촌,읍,169112.2159,55484.2988,2,"하천,바다",바다,기타 수난,27,,0.7,270,90,,동부소방서,조천센터,
20175003101S00084,수난,안전조치,20170709,130300,2017,여름,3,7,9,13,3,일요일,20170709,130300,2017,7,9,13,3,20170709,130300,2017,7,9,13,3,20170709,130500,2017,7,9,13,5,20170709,130500,2017,7,9,13,5,제주특별자치도,제주시,한림읍,농촌,읍,129118.38,39089.19,1,"하천,바다",바다,기타 수난,29.1,,3.9,50,79,,서부소방서,한림센터,
20175001201S01269,수난,안전조치,20170711,153800,2017,여름,3,7,11,15,38,화요일,20170711,154000,2017,7,11,15,40,20170711,155200,2017,7,11,15,52,20170711,160000,2017,7,11,16,0,20170711,162500,2017,7,11,16,25,제주특별자치도,제주시,도두일동,도시,동,150445.4,51696.37,10,"하천,바다",바다,차량추락 침수,28,,1.9,90,81,,제주소방서,제주구조대,
20175001112S00355,수난,안전조치,20170711,153800,2017,여름,3,7,11,15,38,화요일,20170711,154000,2017,7,11,15,40,20170711,154700,2017,7,11,15,47,20170711,155500,2017,7,11,15,55,20170711,160600,2017,7,11,16,6,제주특별자치도,제주시,도두일동,도시,동,150445.4,51696.37,3,"하천,바다",바다,차량추락 침수,28,,1.9,90,81,,제주소방서,노형센터,
20175001101S00169,수난,안전조치,20170713,63700,2017,여름,3,7,13,6,37,목요일,20170713,63800,2017,7,13,6,38,20170713,64700,2017,7,13,6,47,20170713,81500,2017,7,13,8,15,20170713,82600,2017,7,13,8,26,제주특별자치도,제주시,이도이동,도시,동,158125.1,50263.53,1.9,공동주택,연립·다세대주택,시설물 침수,25.3,,1.8,160,60,,제주소방서,이도센터,
20175004201S00408,수난,안전조치,20170714,74200,2017,여름,3,7,14,7,42,금요일,20170714,74200,2017,7,14,7,42,20170714,74800,2017,7,14,7,48,20170714,82000,2017,7,14,8,20,20170714,83600,2017,7,14,8,36,제주특별자치도,제주시,구좌읍,농촌,읍,189095.41,53774.01,4,"하천,바다",바다,기타 수난,27.5,,1.5,90,77,,동부소방서,동부구조대,
20175001201S01292,수난,기타,20170715,23000,2017,여름,3,7,15,2,30,토요일,20170715,23000,2017,7,15,2,30,20170715,23700,2017,7,15,2,37,20170715,25500,2017,7,15,2,55,20170715,31300,2017,7,15,3,13,제주특별자치도,제주시,건입동,도시,동,156215.39,52901.12,6,"하천,바다",바다,기타 수난,27.8,,0.8,180,89,,제주소방서,제주구조대,
20175003101S00090,수난,안전조치,20170715,161500,2017,여름,3,7,15,16,15,토요일,20170715,161500,2017,7,15,16,15,20170715,161600,2017,7,15,16,16,20170715,161700,2017,7,15,16,17,20170715,163500,2017,7,15,16,35,제주특별자치도,제주시,한림읍,농촌,읍,129158.3,39146.88,1,"하천,바다","기타 하천,바다",기타 수난,30.6,,3.1,50,71,,서부소방서,한림센터,
